tiger	cat	0.544498
tiger	tiger	1.0
plane	car	0.650963
train	car	0.630307
television	radio	0.799141
media	radio	0.512183
bread	butter	0.873397
cucumber	potato	0.776633
doctor	nurse	0.755136
professor	doctor	0.325274
student	professor	0.456951
smart	stupid	0.454223
wood	forest	0.310458
money	cash	0.661225
king	queen	0.706165
king	rook	0.270342
bishop	rabbi	0.66875
football	soccer	0.776104
football	basketball	0.758497
football	tennis	0.609123
physics	chemistry	0.835584
vodka	gin	0.778252
vodka	brandy	0.65989
drink	eat	0.769292
car	automobile	0.387432
gem	jewel	0.411918
journey	voyage	0.831469
boy	lad	0.651727
coast	shore	0.651993
asylum	madhouse	-0.053585
magician	wizard	0.530897
midday	noon	0.566313
furnace	stove	0.637826
food	fruit	0.626315
bird	cock	0.517793
bird	crane	0.391386
food	rooster	0.189926
money	dollar	0.350344
money	currency	0.316151
tiger	jaguar	0.267376
tiger	feline	0.258281
tiger	carnivore	0.215353
tiger	mammal	0.356053
tiger	animal	0.501294
tiger	organism	0.262535
tiger	fauna	0.263196
psychology	psychiatry	0.73929
psychology	science	0.742907
psychology	discipline	0.341679
planet	star	0.149339
planet	moon	0.599194
planet	sun	0.445801
precedent	example	0.375946
precedent	antecedent	0.134274
cup	tableware	0.14415
cup	artifact	-0.057788
cup	object	-0.117315
cup	entity	-0.068376
jaguar	cat	0.277842
jaguar	car	0.497909
mile	kilometer	0.757431
skin	eye	0.571718
century	year	0.594415
announcement	news	0.373137
doctor	personnel	0.206095
hospital	infrastructure	0.061097
life	death	0.374986
travel	activity	0.155754
type	kind	0.698399
street	place	0.226504
street	avenue	0.68644
street	block	0.392397
cell	phone	0.429844
dividend	payment	0.550477
calculation	computation	0.650562
profit	loss	0.528231
dollar	yen	0.767401
dollar	buck	0.10914
phone	equipment	0.175849
liquid	water	0.670882
marathon	sprint	0.350545
seafood	food	0.754922
seafood	lobster	0.687355
lobster	food	0.412336
lobster	wine	0.629673
championship	tournament	0.691202
man	woman	0.897647
man	governor	0.286111
murder	manslaughter	0.79421
opera	performance	0.171408
glass	metal	0.743382
aluminum	metal	0.739372
rock	jazz	0.417164
museum	theater	0.57432
shower	thunderstorm	0.492743
monk	oracle	-0.022114
cup	food	0.01994
journal	association	0.511335
street	children	-0.095132
car	flight	0.377262
space	chemistry	0.29824
situation	conclusion	0.421668
word	similarity	0.368642
peace	plan	0.225001
consumer	energy	0.326339
ministry	culture	0.204638
smart	student	0.013232
investigation	effort	0.411132
image	surface	0.316479
life	term	0.440093
start	match	0.427816
computer	news	0.145859
board	recommendation	0.38154
lad	brother	0.530936
observation	architecture	0.44313
coast	hill	0.299942
deployment	departure	0.328273
benchmark	index	0.580639
attempt	peace	0.184876
consumer	confidence	0.173032
start	year	0.158333
focus	life	0.195972
development	issue	0.096371
theater	history	0.242802
situation	isolation	0.486425
profit	warning	0.105311
media	trading	0.164645
chance	credibility	0.359599
precedent	information	0.191827
architecture	century	0.267575
population	development	0.193765
stock	live	-0.053136
peace	atmosphere	0.208998
morality	marriage	0.399471
minority	peace	0.081983
atmosphere	landscape	0.613885
report	gain	0.08851
music	project	0.02103
seven	series	0.370943
experience	music	0.300046
school	center	0.312539
five	month	0.192435
announcement	production	0.074911
morality	importance	0.392442
money	operation	0.077269
delay	news	0.026747
governor	interview	0.148473
practice	institution	0.278806
century	nation	0.278238
coast	forest	0.352507
shore	woodland	0.377313
drink	car	0.327276
president	medal	0.1577
prejudice	recognition	0.274601
viewer	serial	0.256193
peace	insurance	-0.071
media	gain	0.056801
precedent	cognition	-0.01334
announcement	effort	0.392455
line	insurance	-0.042676
crane	implement	-0.157621
drink	mother	0.279627
opera	industry	0.007533
volunteer	motto	0.033821
listing	proximity	0.137848
precedent	collection	0.031553
cup	article	-0.010455
sign	recess	0.12875
problem	airport	0.153648
reason	hypertension	0.168879
direction	combination	0.274978
glass	magician	0.263061
cemetery	woodland	0.538323
possibility	girl	0.074239
cup	substance	-0.066671
forest	graveyard	0.355137
stock	egg	0.116224
month	hotel	0.064812
energy	secretary	0.02958
precedent	group	-0.011475
production	hike	0.235935
stock	phone	0.043193
holy	sex	0.17203
drink	ear	0.35788
delay	racism	0.026397
stock	life	0.117306
stock	jaguar	0.264479
monk	slave	0.323479
lad	wizard	0.510817
sugar	approach	-0.029963
rooster	voyage	0.214555
noon	string	-0.055888
chord	smile	0.458824
professor	cucumber	0.118744
king	cabbage	0.098616
